Id;municipio_inmueble;estrato;direccion del inmueble;tipo inmueble;barrio;alcantarillado en el sector;acueducto en el sector;gas en el sector;energia en el sector;telefono en el sector;alcantarillado en el predio;acueducto en el predio;gas en el predio;energia en el predio;telefono en el predio;sardineles en las vias;andenes en las vias;topografia sector;transporte;demanda interes;paradero;alumbrado;arborizacion;alamedas;ciclo rutas;nivel de equipamiento comercial;area valorada;citofono;cocina;bicicletero;estudio;habitaciones;sala;porteria;piscina;cuarto del servicio;estar habitacion;tanque de agua;club house;garaje visitantes;vigilancia privada;vias pavimentadas;vigilancia 24 horas;administracion;antiguedad;sauna;comedor;baÒos;zona verde privada;balcon;terraza;patio interior;jardin;zona de ropas;numero total de garajes;numero total de depositos;longitud;latitud;valor total avaluo
7633;BOGOTA;3;KR 53 # 131 A - 60 BLOQUE 2  APARTAMENTO 102;APARTAMENTO;PRADO VERANIEGO;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;SI;BUENO;49.06;SI;1;SI;1;2;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;32;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;165724680.0
7634;GIRON;4;CL 26 # 22 - 39 APTO 703 TORRE 2;APARTAMENTO;TORRES DE CASTILLA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;NO TIENE;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;58.72;SI;1;NO;0;3;1;SI;SI;0;0;NO;NO;NO;SI;SI;SI;TIENE;2;NO;1;2;NO;1;0;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;135056000.0
7635;BOGOTA;5;KR 36 A # 54 - 69 AP. 306;APARTAMENTO;NICOLAS DE FEDERMAN;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;SI;BUENO;62.01;SI;1;NO;0;2;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;1;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;337820850.0
7636;SABANETA;3;CL 74 SUR # 46 - 40 APTO 501;APARTAMENTO;CALLE LARGA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;LIGERA;BUENO;MEDIA;NO;SI;SI;NO;NO;MUY BUENO;40.0;SI;1;NO;0;1;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;4;NO;1;1;NO;1;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;126000000.0
7637;BOGOTA;3;DG 77 B # 116 B - 42 IN 4 TO 2  APTO 402;APARTAMENTO;GRAN GRANADA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;63.33;SI;1;SI;1;3;1;SI;SI;0;0;SI;SI;SI;SI;SI;SI;TIENE;6;NO;1;2;NO;1;0;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;244988000.0
7638;SANTA MARTA;6;KR 1 A # 5 - 08 APTO 301;APARTAMENTO;GAIRA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;99.0;SI;1;NO;0;2;1;NO;NO;1;0;SI;NO;SI;NO;SI;NO;NO TIENE;50;NO;1;3;NO;1;1;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;336600000.0
7639;BOGOTA;2;CL 6 C # 94 A - 40 IN 14 AP 304;APARTAMENTO;TINTALA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;44.24;SI;1;NO;0;3;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;7;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;130508000.0
7640;NEIVA;1;KR 37 SUR # 30 A - 44 AP 202 TR 3 AG D;APARTAMENTO;SAN LUIS;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;48.8;NO;1;NO;0;3;1;NO;NO;0;0;SI;NO;SI;SI;SI;SI;NO TIENE;0;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;51679200.0
7641;ZIPAQUIRA;3;KR 17 # 28 - 197 APARTAMENTO 206 TIPO A ETAPA 2 TORRE 2 OIKOS VERSALLES CONJUNTO DE VIVIENDA DE INTERES SOCIAL;APARTAMENTO;SAN RAFAEL;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;53.39;SI;1;SI;0;3;1;SI;SI;0;0;SI;SI;SI;NO;SI;NO;TIENE;1;SI;1;2;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;105466606.0
7642;MEDELLIN;2;KR 83 # 92 - 69 P. 2;APARTAMENTO;ROBLEDO MIRAMAR.;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;NO TIENE;BUENO;LIGERA;BUENO;DA©BIL;NO;SI;NO;NO;NO;REGULAR MALO;44.21;NO;1;NO;0;1;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;47;NO;0;1;NO;1;1;0;0.0;0;0;0.0;-7.461.045.779.999.990;104.637.422;94213430.0
7643;BOGOTA;5;CL 145 # 58 - 36 INT 3 AP 201 GJ 46;APARTAMENTO;COLPATRIA SANTA HELENA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;84.829;SI;1;NO;0;3;1;SI;NO;0;1;SI;NO;SI;SI;SI;SI;TIENE;29;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;322352000.0
7644;ITAGUI;4;CL 75 A A SUR # 52 E - 105 AP 1908 TO 2 ;APARTAMENTO;SURAMERICA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;FUERTE;SI;SI;SI;SI;SI;MUY BUENO;97.32;SI;1;SI;0;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;0;SI;1;2;NO;1;0;0;0.0;1;1;1.0;-7.461.045.779.999.990;104.637.422;382502920.0
7645;CARTAGENA;4;CL 29 # 18 B - 18 APARTAMENTO 12E;APARTAMENTO;MANGA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;SI;BUENO;111.85;SI;1;SI;0;3;1;SI;SI;1;0;SI;NO;SI;SI;SI;SI;TIENE;0;NO;1;3;NO;1;0;0;0.0;1;2;0.0;-7.461.045.779.999.990;104.637.422;438186000.0
7646;MEDELLIN;5;TV 39 B # 74 B - 8 APTO 201;APARTAMENTO;LAURELES;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;133.28;SI;1;NO;0;3;1;SI;NO;1;0;NO;NO;NO;SI;SI;NO;TIENE;31;NO;1;3;NO;0;0;0;0.0;1;2;0.0;-7.461.045.779.999.990;104.637.422;324294830.0
7647;MEDELLIN;3;CL 12 # 73 - 108 APTO 201 EDIFICIO 44;APARTAMENTO;BELEN SAN BERNARDO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;76.77;SI;1;NO;0;3;1;NO;NO;0;1;NO;NO;SI;NO;SI;NO;TIENE;41;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;165055500.0
7648;BOGOTA;4;KR 73 # 163 - 71 CS 20;CASA;PORTALES DEL NORTE;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;SI;BUENO;65.23;SI;1;SI;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;15;NO;1;2;NO;1;0;1;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;254828000.0
7649;BOGOTA;3;KR 86 # 146 - 61 BQ D IN 8 AP 402;APARTAMENTO;SUBA URBANO (009212);SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;BUENO;BUENO;INCLINADA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;56.85;SI;1;SI;1;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;8;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;150652500.0
7650;MONTERIA;4;KR 4 # 46 A - 40 APARTAMENTO 1104 TORRE 1;APARTAMENTO;ALTOS DEL COUNTRY;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;81.44;SI;1;NO;1;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;0;NO;1;2;NO;1;0;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;278051200.0
7651;ENVIGADO;5;KR 43 A # 23 SUR - 79 CONJ. TORRE GUAYACAN P.H NIVEL 9 APTO 903 ET B;APARTAMENTO;ZUNIGA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;NO;SI;MUY BUENO;77.09;SI;1;NO;0;1;1;SI;NO;0;1;SI;NO;SI;SI;SI;SI;TIENE;5;SI;1;2;NO;2;0;0;0.0;1;1;1.0;-7.461.045.779.999.990;104.637.422;361654200.0
7652;MEDELLIN;6;CL 3 # 43 A - 95 APTO 304  T. 1;APARTAMENTO;PATIO BONITO- EL POBLADO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;73.63;NO;1;NO;0;2;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;NO TIENE;16;NO;1;3;NO;1;0;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;282705000.0
7653;VILLAVICENCIO;3;KR 13 ESTE # 36 - 231 CASA 66;CASA;BOSQUES DE ABAJAM;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;112.88;SI;1;NO;0;3;1;SI;SI;0;1;NO;NO;NO;SI;SI;SI;TIENE;9;NO;1;3;NO;1;1;1;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;178350400.0
7654;VALLEDUPAR;5;K 19A2 #8-21 VIVIENDA 3;CASA;LOS CORTIJOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;FUERTE;NO;NO;NO;NO;NO;MUY BUENO;192.5;NO;1;NO;0;3;1;NO;NO;1;1;NO;NO;NO;NO;SI;NO;NO TIENE;5;NO;1;5;NO;1;1;2;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;477400000.0
7655;BUCARAMANGA;3;TV 112 # 20 - 117 AP 405 TORRE 1;APARTAMENTO;VIVEROS DE PROVENZA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;NO;MUY BUENO;66.87;SI;1;SI;1;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;NO TIENE;2;SI;1;2;NO;1;0;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;213984000.0
7656;CARTAGENA;5;LT 14 MZ 2 URB. BARCELONA DE INDIAS;CASA;MANZANILLO DEL MAR;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;REGULAR;FUERTE;NO;SI;SI;NO;NO;BUENO;135.0;SI;1;SI;0;3;1;SI;NO;1;0;NO;NO;NO;SI;SI;SI;TIENE;9;NO;1;4;SI;0;1;1;1.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;831450000.0
7657;SANTA MARTA;5;KR 4 # 21 - 220 MZ A CS 1;CASA;EL RODADERO;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;114.0;SI;1;NO;1;3;2;SI;SI;0;1;NO;NO;SI;NO;SI;NO;NO TIENE;4;SI;1;4;NO;1;1;1;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;342000000.0
7658;BOGOTA;5;AK 58 # 138 - 63 TR 2 AP 802 GJ 144;APARTAMENTO;ATENAS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;117.2;SI;1;SI;1;3;1;SI;NO;0;1;NO;NO;SI;SI;SI;SI;TIENE;1;NO;1;2;NO;1;0;0;0.0;1;1;1.0;-7.461.045.779.999.990;104.637.422;716728000.0
7659;BOGOTA;3;KR 105 A # 16 H - 26 AP 201;APARTAMENTO;EL CARMEN FONTIBA≥N;SI;SI;SI;SI;SI;NO;NO;NO;NO;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;49.51;SI;1;NO;0;2;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;5;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;146549600.0
7660;ENVIGADO;2;CL 41 S # 25 A A - 122 PRIMER PISO APTO 118;CASA;LA MINA MEDIA (PRADOS DEL SUR);SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;INCLINADA;BUENO;FUERTE;SI;SI;SI;NO;NO;BUENO;76.68;NO;1;NO;0;3;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;28;NO;1;2;NO;0;0;1;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;160020400.0
7661;CALI;4;CL 54 # 98 - 50 AP 702 TR C;APARTAMENTO;CIUDAD MELENDEZ;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;REGULAR;MEDIA;SI;SI;SI;SI;SI;MUY BUENO;54.9;SI;1;NO;0;2;1;SI;SI;0;1;SI;NO;SI;SI;SI;SI;TIENE;3;NO;1;2;NO;1;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;143179200.0
7662;MEDELLIN;3;KR 65 B # 52 B SUR - 54 INT.1432 TR.1;APARTAMENTO;CORREG. S. ANTONIO DE PRADO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;38.75;SI;1;NO;0;3;1;SI;SI;0;0;SI;NO;NO;SI;SI;SI;TIENE;6;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;85908750.0
7663;CARTAGENA;5;CL 63 # 1 - 74 APARTAMENTO 610 TORRE 4;APARTAMENTO;CRESPO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;NO;NO;SI;BUENO;110.08;SI;1;SI;1;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;6;NO;1;2;NO;1;0;0;0.0;1;1;1.0;-7.461.045.779.999.990;104.637.422;473344000.0
7664;SOACHA;3;DG 28 # 29 - 27 APTO 102 TORRE 4;APARTAMENTO;CIUDAD VERDE ;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;SI;SI;BUENO;43.96;NO;1;SI;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;7;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;91524720.0
7665;SOACHA;3;TV 37 # 24 - 50 TORRE 26 APT 3104 AGRUP DE VIVIENDA LAUREL;APARTAMENTO;CIUDAD VERDE;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;NO;SI;BUENO;45.05;SI;1;SI;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;5;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;75684000.0
7666;GIRON;3;CL 14 # 14 - 78 T 1 APTO 303;APARTAMENTO;PUERTO MADERO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;41.8;SI;1;NO;0;3;1;SI;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;0;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;93002164.0
7667;MEDELLIN;2;CL 89 A # 74 - 26 AP 201;APARTAMENTO;KENNEDY;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;71.42;NO;1;NO;0;4;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;19;NO;1;1;NO;1;0;1;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;99859200.0
7668;FLORENCIA;1;CN 3 E # 7 - 75 BARRIO PRIMAVERA LOTE;CASA;LA PRIMAVERA;SI;SI;SI;SI;SI;NO;NO;NO;NO;NO;NO TIENE;NO TIENE;LIGERA;BUENO;DA©BIL;NO;SI;NO;NO;NO;REGULAR MALO;83.12;0;2;0;0;2;2;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;11;0;2;2;NO;0;0;2;0.0;2;0;0.0;-7.461.045.779.999.990;104.637.422;53612400.0
7669;CALI;4;CL 4 # 38 E - 48;CASA;SANTA ISABEL;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;286.0;0;1;0;1;4;1;0;0;1;1;0;0;0;NO;SI;NO;NO TIENE;57;0;1;4;NO;0;0;2;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;281110000.0
7671;SANTA MARTA;3;MZ K CS 4 URBANIZACION TEJARES DEL LIBERTADOR;CASA;TEJARES DEL LIBERTADOR;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;REGULAR;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;45.0;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;14;0;1;1;NO;0;1;1;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;86952000.0
7672;BOGOTA;2;KR 10 # 52 SUR - 13 APARTAMENTO 203;APARTAMENTO;ABRAHAM LINCOLN;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;54.4;SI;1;NO;0;3;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;0;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;130560000.0
7673;TULUA;3;KR 38 B # 14 - 38 MANZANA 15 CASA 7;CASA;LA VILLA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;58.5;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;23;0;1;2;NO;0;0;1;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;84727500.0
7674;SOGAMOSO;3;KR 10 A # 20 - 74;CASA;LOS ALISOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;NO;NO;SI;BUENO;289.77;0;1;0;1;3;1;0;0;1;1;0;0;0;NO;SI;NO;NO TIENE;36;NO;1;4;SI;0;0;1;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;366304500.0
7675;BELLO;3;AV 14 # 53 - 30  AP 1909 ET 1 TO 1;APARTAMENTO;GUASIMALITO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;43.87;NO;1;NO;0;2;1;SI;SI;0;0;SI;SI;SI;SI;SI;SI;TIENE;0;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;98707500.0
7676;BUCARAMANGA;4;CL 34 # 26 - 82 EDIFICIO TERZETTO 27 APTO 1101;APARTAMENTO;ANTONIA SANTOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;83.0;SI;1;NO;1;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;6;SI;1;2;NO;2;0;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;257052494.0
7677;BOGOTA;3;KR 26 G # 35 C - 74 SUR AP 606 ;APARTAMENTO;BRAVO PAEZ;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;59.68;SI;1;NO;0;3;1;SI;NO;0;0;NO;NO;NO;SI;SI;SI;TIENE;4;NO;1;2;NO;0;0;0;0.0;1;1;1.0;-7.461.045.779.999.990;104.637.422;190088000.0
7678;VILLA DEL ROSARIO;3;AUT INTERNAL VIA A SAN ANTONIO # 10-392 MZ  L1  CS 10;CASA;SECTOR VILLA ANTIGUA;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;BUENO;BUENO;LIGERA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;126.0;NO;1;NO;0;2;1;SI;SI;0;0;NO;NO;SI;SI;SI;SI;NO TIENE;0;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;145575000.0
7679;BOGOTA;4;KR 57 A # 145 - 61 APTO 302 INT 1;APARTAMENTO;COLINA CAMPESTRE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;93.13;SI;1;SI;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;23;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;282630109.0
7680;LETICIA;2;CL 17 # 4 - 18 LOTE 9;CASA;LA ESPERANZA;SI;SI;NO;SI;NO;SI;SI;NO;SI;NO;NO TIENE;NO TIENE;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;73.5;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;17;0;1;1;NO;0;0;1;0.0;0;0;0.0;-7.461.045.779.999.990;104.637.422;54880000.0
7681;BOGOTA;3;CL 7 SUR # 8 - 44 AP. 412;APARTAMENTO;NARIAëO SUR;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;NO;NO;SI;BUENO;63.97;SI;1;NO;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;5;NO;1;2;NO;0;1;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;226623100.0
7682;VALLEDUPAR;3;KR 38 # 5 N BIS - 148 CASA 2A MANZANA D;CASA;-;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;FUERTE;NO;SI;SI;NO;NO;REGULAR MALO;92.0;NO;1;NO;0;3;2;SI;SI;0;0;NO;NO;SI;SI;SI;SI;TIENE;5;NO;1;2;NO;0;1;2;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;231380000.0
7683;DUITAMA;3;TV 29 # 16 - 49 /51 CRA. 25 16 A 38 EDIFICIO JOHANA APARTAMENTO 201 ;APARTAMENTO;CENTRO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;SI;BUENO;81.0;NO;1;NO;0;3;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;16;NO;1;3;NO;0;0;0;0.0;1;0;0.0;-7.461.045.779.999.990;104.637.422;107730000.0
7685;MEDELLIN;3;KR 79 A A # 1 A SUR - 280 INT. 133 PARQ 17;CASA;EL RINCA≥N;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;INCLINADA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;60.32;SI;1;NO;0;3;1;SI;NO;0;0;SI;NO;SI;NO;SI;NO;NO TIENE;25;NO;1;2;NO;0;0;1;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;140821400.0
7686;MEDELLIN;3;CL 13 A SUR # 53 B - 98 CS 140;CASA;GUAYABAL;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;70.46;SI;1;NO;0;4;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;14;NO;1;3;NO;0;0;1;0.0;0;0;0.0;-7.461.045.779.999.990;104.637.422;130351000.0
7688;ARMENIA;5;KR 19 # 25 N - 50 MANZANA B LOTE CASA #15;CASA;SANTA CLARA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;160.91;SI;1;NO;1;3;1;SI;SI;0;1;SI;NO;SI;SI;SI;SI;TIENE;9;NO;1;3;NO;2;0;1;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;382470200.0
7689;BOGOTA;5;KR 12 # 78 - 51 AP 601;APARTAMENTO;ESPARTILLAL;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;MUY BUENO;160.03;SI;1;NO;0;3;1;SI;NO;1;0;SI;NO;SI;SI;SI;SI;TIENE;45;NO;1;4;NO;0;0;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;665724800.0
7690;BARRANQUILLA;4;CL 83 B # 42 D - 148 APARTAMENTO 601;APARTAMENTO;NUEVO HORIZONTE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;125.57;SI;1;NO;0;3;1;SI;NO;0;0;SI;NO;NO;SI;SI;SI;TIENE;0;NO;1;3;NO;4;0;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;418148100.0
7692;BOGOTA;4;KR 12 C # 152 - 88 APTO 209 GJ 40;APARTAMENTO;CEDRITOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;71.25;SI;1;NO;0;3;1;SI;NO;0;0;SI;NO;SI;NO;SI;NO;TIENE;25;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-7.461.045.779.999.990;104.637.422;239518750.0
